ProductName,Price,BrandName,ProductCategory,SuperCategory,Retailer,TotalSizes,AvailSize,Color,Rating
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,26,4,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,20,7,2
11,10,2,6,1,2,3,25,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,4,7,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,7,2
11,10,2,6,1,2,3,25,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,36,3
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,4,7,5
11,10,2,6,1,2,3,20,7,2
11,10,2,6,1,2,3,25,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,26,4,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,4,7,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,4,4,7,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,20,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,4,4,7,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,17,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,3,35,5
11,10,2,6,1,2,3,13,9,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,27,6,2
11,10,2,6,1,2,3,4,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,10,9,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,10,9,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,10,9,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,14,16,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,32,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,4,5
11,10,2,6,1,2,3,4,30,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,10,9,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,29,29,2
11,10,2,6,1,2,4,4,6,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,4,4,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,31,16,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,4,24,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,31,16,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,4,4,4,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,4,31,5
11,10,2,6,1,2,3,4,10,5
11,10,2,6,1,2,3,4,16,5
11,10,2,6,1,2,3,4,9,5
11,10,2,6,1,2,3,4,19,5
11,10,2,6,1,2,3,4,4,4
11,10,2,6,1,2,3,4,30,4
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,4,17,7,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,3,15,7,2
11,10,2,6,1,2,3,4,6,2
11,10,2,6,1,2,3,19,29,2
11,10,2,6,1,2,4,28,36,3
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
11,10,2,6,1,2,4,15,4,5
11,10,2,6,1,2,4,15,28,5
11,10,2,6,1,2,3,4,34,5
11,10,2,6,1,2,3,4,7,5
11,10,2,6,1,2,3,29,39,5
11,10,2,6,1,2,3,4,8,5
